FPOGD,FPOGV,Question,Regions
0.08251,0,1,3
0.08251,0,1,-1
0.08251,0,1,0
0.08251,0,1,3
0.08251,0,1,-1
0.04874,0,1,1
0.1148,0,1,-1
0.10036,0,1,4
0.06544,0,1,-1
0.19701,0,1,0
0.19701,0,1,-1
0.13132,0,1,1
0.18128,1,1,0
0.19769,1,1,-1
0.21366,1,1,1
0.2299,0,1,0
0.2299,0,1,-1
0.2299,0,1,5
0.37786,0,1,-1
0.37786,0,1,4
0.37786,0,1,3
0.05001,0,1,-1
0.05001,0,1,2
0.05001,0,1,-1
0.16447,0,2,3
0.16447,0,2,2
0.16447,0,2,1
0.14805,0,2,2
0.19717,1,2,-1
0.21397,1,2,1
0.04942,1,2,2
0.04942,0,2,0
0.04942,0,2,-1
0.06555,0,2,3
0.263,0,2,2
0.263,0,2,3
0.08202999999999999,1,2,1
0.08202999999999999,0,2,0
0.08202999999999999,0,2,1
0.08202999999999999,0,2,2
0.08202999999999999,0,2,3
0.08202999999999999,0,2,-1
0.08202999999999999,0,2,4
0.08202999999999999,0,2,2
0.08202999999999999,0,2,-1
0.08202999999999999,0,2,4
0.08202999999999999,0,2,2
0.41008,0,2,-1
0.41008,0,2,4
0.41008,0,2,3
0.41008,0,2,2
0.21362,0,2,-1
0.21362,0,2,2
0.42747,0,2,1
0.42747,0,2,-1
0.42747,0,2,0
0.42747,0,2,3
0.42747,0,2,0
0.42747,0,2,-1
0.4274600000000001,0,2,0
0.4274600000000001,0,2,3
0.4274600000000001,0,2,-1
0.08371,0,2,0
0.08371,0,2,-1
0.08371,0,2,3
0.24602,1,2,2
0.24602,0,2,1
0.24602,0,2,0
0.24602,0,2,1
0.24602,0,2,0
0.27968000000000004,0,2,-1
0.08242999999999999,0,2,0
0.18053,1,2,-1
0.08287,0,2,0
0.08287,0,2,-1
0.08287,0,2,0
0.08287,0,2,-1
0.08287,0,2,0
0.08287,0,2,2
0.08287,0,2,1
0.08287,0,2,-1
0.24652,0,2,0
0.24652,0,2,2
0.24652,0,2,-1
0.24652,0,2,0
0.24652,0,2,-1
0.24652,0,2,2
0.36151,0,2,-1
0.36151,0,2,5
0.23015,1,2,-1
0.23015,0,2,3
0.23015,0,2,2
0.19757,1,2,1
0.21513,1,2,2
0.24657,0,2,0
0.24657,0,2,-1
0.24657,0,2,0
0.24657,0,2,2
0.08282,0,3,-1
0.08282,0,3,1
0.08282,0,3,2
0.08282,0,3,3
0.08282,0,3,-1
0.04962,0,3,0
0.04962,0,3,-1
0.04962,0,3,2
0.62402,1,3,-1
0.657,1,3,3
0.70654,0,3,2
0.70654,0,3,0
0.70654,0,3,-1
0.26286,0,3,0
0.26286,0,3,-1
0.26286,0,3,0
0.26286,0,3,-1
0.26286,0,3,1
0.04813,1,3,-1
0.08101,1,3,0
0.08226,1,3,-1
0.08226,0,3,1
0.08226,0,3,3
0.08226,0,3,-1
0.08226,0,3,1
0.08226,0,3,0
0.08226,0,3,1
0.08226,0,3,0
0.08226,0,3,-1
0.06601,1,3,0
0.08199999999999999,1,3,1
0.13138,1,3,-1
0.18063,1,3,0
0.19846,1,3,-1
0.21342,1,3,1
0.26463000000000003,1,3,-1
0.26463000000000003,0,3,0
0.26463000000000003,0,3,-1
0.24722,0,3,4
0.24722,0,3,-1
0.24722,0,3,0
0.24722,0,3,-1
0.06624,0,3,0
0.06624,0,3,2
0.14786,1,3,1
0.14786,0,3,0
0.14786,0,3,-1
0.19716,0,3,0
0.19716,0,3,3
0.24629,0,3,-1
0.24629,0,3,5
0.22868,0,4,-1
0.09868,0,4,0
0.09868,0,4,-1
0.09868,0,4,2
0.09868,0,4,-1
0.09868,0,4,4
0.09868,0,4,3
0.09868,0,4,1
0.04929,1,4,2
0.42734,0,4,3
0.42734,0,4,-1
0.42734,0,4,4
0.42734,0,4,2
0.42734,0,4,1
0.08223,1,4,-1
0.09827,1,4,2
0.49254,1,4,-1
0.52565,1,4,2
0.54204,1,4,-1
0.60764,1,4,1
0.04948,1,4,-1
0.08232,1,4,2
0.11475,1,4,3
0.16518,0,4,-1
0.16518,0,4,2
0.16518,0,4,-1
0.16518,0,4,1
0.16518,0,4,-1
0.16518,0,4,1
0.16518,0,4,-1
0.18085,0,4,2
0.18085,0,4,-1
0.18085,0,4,3
0.18085,0,4,4
0.18085,0,4,-1
0.14775,0,4,0
0.14775,0,4,2
0.14775,0,4,-1
0.14775,0,4,4
0.14775,0,4,2
0.14775,0,4,-1
0.04918,0,4,0
0.04918,0,4,1
0.08212,1,4,2
0.13136,1,4,3
0.13136,0,4,-1
0.13136,0,4,0
0.13136,0,4,-1
0.13136,0,4,1
0.04945,0,4,3
0.04945,0,4,-1
0.14789000000000002,1,4,0
0.24669,1,4,-1
0.27968000000000004,0,4,3
0.27968000000000004,0,4,-1
0.27968000000000004,0,4,3
0.27968000000000004,0,4,0
0.27968000000000004,0,4,-1
0.27968000000000004,0,4,3
0.27968000000000004,0,4,-1
0.13124,0,4,1
0.13124,0,4,-1
0.13124,0,4,2
0.08182,0,4,-1
0.1478,0,4,2
0.06631000000000001,0,4,0
0.06631000000000001,0,4,-1
0.06631000000000001,0,4,1
0.06631000000000001,0,4,-1
0.06631000000000001,0,4,0
0.06631000000000001,0,4,-1
0.06631000000000001,0,4,0
0.38017,0,4,1
0.38017,0,4,3
0.38017,0,4,4
0.38017,0,4,3
0.38017,0,4,2
0.38017,0,4,1
0.38017,0,4,-1
0.38017,0,4,0
0.27904,0,4,1
0.27904,0,4,-1
0.27904,0,4,0
0.27904,0,4,2
0.27904,0,4,1
0.27904,0,4,-1
0.13487000000000002,1,4,1
0.21358,0,4,-1
0.04884,1,4,1
0.1149,1,4,2
0.18027,1,4,-1
0.19655,1,4,1
0.27888,0,4,-1
0.27888,0,4,0
0.05077,1,4,1
0.08235,1,4,2
0.08235,0,4,3
0.08235,0,4,4
0.08235,0,4,3
0.08235,0,4,2
0.04886,1,4,3
0.11472,1,4,4
0.21339,0,4,3
0.0654,1,4,4
0.0654,0,4,-1
0.0654,0,4,0
0.0654,0,4,-1
0.2137,0,4,4
0.2137,0,4,3
0.2137,0,4,2
0.2137,0,4,1
0.2137,0,4,-1
0.2137,0,4,1
0.31209000000000003,0,4,2
0.31209000000000003,0,4,3
0.31209000000000003,0,4,2
0.31209000000000003,0,4,1
0.31209000000000003,0,4,0
0.31209000000000003,0,4,-1
0.31209000000000003,0,4,2
0.19719,0,4,-1
0.14795999999999998,0,4,0
0.14795999999999998,0,4,3
0.14795999999999998,0,4,-1
0.32869,0,4,0
0.32869,0,4,-1
0.32869,0,4,2
0.32869,0,4,3
0.32869,0,4,4
0.32869,0,4,-1
0.32869,0,4,4
0.049,0,4,-1
0.049,0,4,5
0.049,0,4,-1
0.049,0,4,5
0.32854,0,4,-1
0.32854,0,4,0
0.32854,0,5,-1
0.11505,1,5,2
0.21461,0,5,-1
0.21461,0,5,2
0.4274600000000001,0,5,0
0.4274600000000001,0,5,-1
0.0652,0,5,0
0.19733,0,5,-1
0.1972,0,5,0
0.06552000000000001,0,5,-1
0.23013000000000006,0,5,0
0.23013000000000006,0,5,2
0.23013000000000006,0,5,-1
0.19507,0,5,4
0.19507,0,5,1
0.19507,0,5,3
0.19507,0,5,0
0.19507,0,5,-1
0.19507,0,5,3
0.19507,0,5,-1
0.19507,0,5,4
0.19507,0,5,-1
0.19507,0,5,1
0.19507,0,5,-1
0.19507,0,5,0
0.19507,0,5,-1
0.19507,0,5,1
0.19507,0,5,-1
0.06583,0,5,0
0.06583,0,5,1
0.06583,0,5,2
0.06583,0,5,-1
0.06583,0,5,2
0.19742,0,5,-1
0.06645,0,5,1
0.06645,0,5,2
0.06645,0,5,4
0.06645,0,5,-1
0.06645,0,5,0
0.06645,0,5,3
0.14845,1,5,2
0.1813,1,5,3
0.21426,0,5,4
0.21426,0,5,-1
0.19695,0,5,0
0.19695,0,5,-1
0.06598,0,5,4
0.06598,0,5,-1
0.06598,0,5,4
0.06598,0,5,3
0.06598,0,5,2
0.14865,1,5,3
0.18094,1,5,4
0.1971,0,5,-1
0.1971,0,5,2
0.1971,0,5,-1
0.049510000000000005,1,5,2
0.06577999999999999,1,5,3
0.08249,0,5,-1
0.06802000000000001,0,5,0
0.04935,0,5,-1
0.09906,0,5,4
0.06531,0,5,-1
0.08238,0,5,4
0.08238,0,5,-1
0.08238,0,5,5
0.08211,1,5,-1
0.24651,1,5,5
0.49272,0,5,-1
0.11662,0,6,2
0.11662,0,6,-1
0.11662,0,6,0
0.11662,0,6,1
0.11662,0,6,2
0.26295,0,6,-1
0.04964,0,6,0
0.04964,0,6,-1
0.049260000000000005,0,6,1
0.08235,1,6,2
0.09853,1,6,1
0.37935,1,6,2
0.0833,0,6,0
0.0833,0,6,-1
0.0833,0,6,4
0.0833,0,6,-1
0.0833,0,6,0
0.0833,0,6,-1
0.0833,0,6,4
0.0833,0,6,-1
0.0833,0,6,4
0.0833,0,6,-1
0.0833,0,6,3
0.08202000000000001,0,6,-1
0.08202000000000001,0,6,4
0.08202000000000001,0,6,3
0.04913,1,6,4
0.06625,1,6,3
0.09851,1,6,2
0.16427999999999998,1,6,1
0.19702,0,6,2
0.19702,0,6,1
0.06592,1,6,-1
0.08232,1,6,0
0.1973,0,6,-1
0.19684,0,6,4
0.19684,0,6,-1
0.19684,0,6,3
0.09853,0,6,-1
0.24658,0,6,1
0.24658,0,6,-1
0.24658,0,6,5
0.24658,0,6,-1
0.24658,0,6,3
0.24658,0,6,-1
0.0811,0,6,4
0.0811,0,6,-1
0.0811,0,6,4
0.0811,0,6,-1
0.0811,0,6,4
0.0811,0,6,-1
0.09995,0,6,0
0.09995,0,6,1
0.09995,0,6,2
0.09995,0,6,-1
0.09995,0,6,0
0.09995,0,6,3
0.26398,0,6,4
0.26398,0,6,-1
0.26398,0,6,0
0.26398,0,6,1
0.26398,0,6,0
0.26398,0,6,-1
0.14754,0,6,5
0.3936,0,6,-1
0.1311,0,6,2
0.18277,0,7,-1
0.18277,0,7,2
0.36058,0,7,1
0.0822,0,7,-1
0.1483,0,7,1
0.24655,0,7,0
0.24655,0,7,-1
0.24655,0,7,0
0.24655,0,7,1
0.42714,0,7,0
0.42714,0,7,-1
0.42714,0,7,2
0.42714,0,7,-1
0.42714,0,7,0
0.42714,0,7,1
0.42714,0,7,-1
0.18132,0,7,0
0.18132,0,7,-1
0.22989,0,7,0
0.22989,0,7,1
0.22989,0,7,3
0.06633,1,7,4
0.49342,1,7,3
0.5100100000000001,1,7,4
0.54289,1,7,3
0.5595399999999999,1,7,4
0.96986,0,7,-1
0.14569,0,7,1
0.14569,0,7,-1
0.14569,0,7,3
0.14569,0,7,-1
0.04897,0,7,0
0.04897,0,7,1
0.04991,1,7,-1
0.13155,0,7,3
0.13155,0,7,-1
0.13155,0,7,0
0.13155,0,7,1
0.13155,0,7,3
0.16405999999999998,0,7,-1
0.36043,0,7,5
0.54245,0,7,-1
0.54245,0,7,0
0.54245,0,7,-1
0.54245,0,7,0
0.54245,0,7,-1
0.54245,0,7,1
0.54245,0,7,-1
0.54245,0,8,1
0.14722000000000002,1,8,0
0.14722000000000002,0,8,-1
0.11508,0,8,1
0.23056,0,8,0
0.23056,0,8,-1
0.08156000000000001,0,8,0
0.08156000000000001,0,8,1
0.08156000000000001,0,8,-1
0.08156000000000001,0,8,3
0.06436,0,8,4
0.06436,0,8,-1
0.2133,0,8,0
0.2133,0,8,1
0.2133,0,8,4
0.2133,0,8,-1
0.04903,0,8,1
0.04903,0,8,2
0.04903,0,8,4
0.34499,0,8,3
0.34499,0,8,0
0.34499,0,8,-1
0.08507999999999999,0,8,0
0.08507999999999999,0,8,1
0.08507999999999999,0,8,-1
0.08374,0,8,0
0.09853,1,8,-1
0.11536,0,8,0
0.11536,0,8,-1
0.18045,0,8,0
0.18045,0,8,1
0.18045,0,8,2
0.18045,0,8,1
0.18045,0,8,0
0.18045,0,8,-1
0.18045,0,8,1
0.18045,0,8,2
0.18045,0,8,3
0.18045,0,8,4
0.06589,1,8,3
0.08252000000000001,1,8,4
0.27972,0,8,1
0.27972,0,8,-1
0.06569,0,8,1
0.06569,0,8,2
0.06569,0,8,-1
0.29558,0,8,1
0.29558,0,8,4
0.29558,0,8,-1
0.09688,0,8,1
0.09688,0,8,-1
0.09688,0,8,1
0.09688,0,8,2
0.09688,0,8,-1
0.06676,0,8,3
0.06676,0,8,1
0.06676,0,8,0
0.41069,0,8,1
0.41069,0,8,2
0.41069,0,8,4
0.41069,0,8,-1
0.41069,0,8,5
0.24635,0,8,-1
0.08215,0,8,1
0.08215,0,8,-1
0.19714,0,8,0
0.19714,0,8,2
0.13142,1,8,1
0.19707,1,9,2
0.26321,0,9,-1
0.26321,0,9,1
0.27794,0,9,0
0.27794,0,9,-1
0.37816,0,9,1
0.24658,1,9,0
0.26302,1,9,1
0.27946,1,9,2
0.27946,0,9,-1
0.27946,0,9,3
0.14774,1,9,4
0.23,1,9,3
0.23,0,9,4
0.23,0,9,3
0.23,0,9,2
0.37799,0,9,1
0.37799,0,9,-1
0.07816000000000001,0,9,0
0.07816000000000001,0,9,3
0.19749,1,9,2
0.21413,1,9,3
0.23033,0,9,2
0.23033,0,9,-1
0.23033,0,9,4
0.23033,0,9,-1
0.23033,0,9,2
0.23033,0,9,-1
0.23033,0,9,3
0.23033,0,9,-1
0.23033,0,9,4
0.23033,0,9,3
0.1808,1,9,2
0.1478,1,9,3
0.1478,0,9,4
0.1478,0,9,-1
0.1478,0,9,0
0.1478,0,9,-1
0.1478,0,9,3
0.1478,0,9,-1
0.04927,0,9,0
0.04927,0,9,3
0.04927,0,9,2
0.21378000000000005,1,9,-1
0.2303,1,9,3
0.2303,0,9,-1
0.2303,0,9,1
0.2303,0,9,3
0.2303,0,9,-1
0.04854,0,9,0
0.04854,0,9,-1
0.06573,0,9,1
0.06573,0,9,4
0.06573,0,9,-1
0.08199,0,9,4
0.04996,0,9,3
0.04996,0,9,1
0.04996,0,9,2
0.04996,0,9,1
0.04996,0,9,-1
0.04997,0,9,0
0.16534,1,9,-1
0.18048,1,9,1
0.19872,0,9,2
0.19872,0,9,-1
0.19872,0,9,5
0.24603000000000005,0,9,-1
0.0493,1,9,5
0.0983,1,9,-1
0.13142,1,9,5
0.14778,0,9,-1
0.14778,0,9,3
0.14778,0,9,2
0.13161,1,9,3
0.13161,0,9,4
0.13161,0,9,-1
0.13161,0,9,2
0.13161,0,9,1
0.08188,1,9,2
0.16261,1,9,-1
0.18149,1,9,2
0.22968,0,10,-1
0.22968,0,10,0
0.22968,0,10,2
0.21315,1,10,0
0.21315,0,10,-1
0.21315,0,10,1
0.21315,0,10,-1
0.13109,0,10,1
0.13109,0,10,-1
0.27937,0,10,0
0.27937,0,10,-1
0.27937,0,10,0
0.27937,0,10,1
0.14786,1,10,0
0.14786,0,10,-1
0.14786,0,10,3
0.14786,0,10,-1
0.14786,0,10,0
0.14786,0,10,2
0.14786,0,10,-1
0.14786,0,10,0
0.14786,0,10,1
0.09851,0,10,0
0.09851,0,10,-1
0.14906,0,10,1
0.14906,0,10,-1
0.14906,0,10,2
0.14906,0,10,0
0.14906,0,10,-1
0.14906,0,10,0
0.14906,0,10,1
0.14906,0,10,2
0.14906,0,10,3
0.14906,0,10,2
0.14906,0,10,-1
0.14906,0,10,1
0.14906,0,10,3
0.14906,0,10,0
0.14906,0,10,3
0.14906,0,10,-1
0.14906,0,10,1
0.14906,0,10,4
0.12976,1,10,3
0.1955,1,10,2
0.1955,0,10,-1
0.1955,0,10,0
0.1955,0,10,-1
0.1955,0,10,0
0.1955,0,10,-1
0.1955,0,10,0
0.1955,0,10,-1
0.1955,0,10,0
0.11218,1,10,-1
0.12871,1,10,1
0.17839000000000002,1,10,2
0.19463,0,10,-1
0.19463,0,10,0
0.19463,0,10,-1
0.08217999999999999,0,10,0
0.09843,1,10,-1
0.14778,1,10,0
0.24661,1,10,-1
0.27917,0,10,2
0.27917,0,10,-1
0.13191,0,10,1
0.13191,0,10,3
0.13191,0,10,1
0.13191,0,10,-1
0.13191,0,10,4
0.13191,0,10,-1
0.13191,0,10,4
0.13191,0,10,3
0.13191,0,10,-1
0.04776,0,10,0
0.04776,0,10,2
0.04776,0,10,-1
0.04898,0,10,0
0.04898,0,10,-1
0.04898,0,10,3
0.04898,0,10,4
0.04898,0,10,-1
0.04898,0,10,5
0.21367,0,10,-1
0.16444,0,11,2
0.09787,0,11,-1
0.09787,0,11,2
0.09787,0,11,-1
0.09787,0,11,1
0.11414,0,11,-1
0.11414,0,11,2
0.34523000000000004,0,11,-1
0.34523000000000004,0,11,0
0.34523000000000004,0,11,2
0.21397,0,11,-1
0.19701,0,11,0
0.19701,0,11,-1
0.19701,0,11,4
0.19701,0,11,-1
0.19701,0,11,3
0.19701,0,11,-1
0.16554000000000002,0,11,1
0.16554000000000002,0,11,4
0.16554000000000002,0,11,-1
0.16554000000000002,0,11,0
0.16554000000000002,0,11,-1
0.16554000000000002,0,11,0
0.16554000000000002,0,11,2
0.16554000000000002,0,11,-1
0.16554000000000002,0,11,4
0.16554000000000002,0,11,3
0.16554000000000002,0,11,0
0.16554000000000002,0,11,-1
0.16554000000000002,0,11,0
0.06577000000000001,1,11,-1
0.09825,1,11,0
0.16444,1,11,-1
0.18253,1,11,1
0.21376,0,11,2
0.21376,0,11,3
0.21376,0,11,4
0.26276,1,11,3
0.26276,0,11,2
0.26276,0,11,0
0.26276,0,11,-1
0.08197,0,11,3
0.08197,0,11,-1
0.12953,0,11,0
0.12953,0,11,4
0.13097,0,11,-1
0.13097,0,11,4
0.13097,0,11,-1
0.13097,0,11,1
0.13097,0,11,2
0.13097,0,11,4
0.49353,0,11,-1
0.49353,0,11,5
0.27928000000000003,0,11,-1
0.13153,1,11,5
0.26443,1,11,-1
0.06395,0,11,1
0.13133,0,12,-1
0.13133,0,12,2
0.14816,0,12,-1
0.14816,0,12,0
0.14816,0,12,1
0.11325,0,12,-1
0.11325,0,12,2
0.1479,1,12,1
0.18083,1,12,2
0.23047,0,12,-1
0.04797,0,12,1
0.04797,0,12,-1
0.04797,0,12,3
0.04797,0,12,2
0.13133,1,12,1
0.19719,1,12,2
0.19719,0,12,3
0.19719,0,12,-1
0.19719,0,12,0
0.19719,0,12,2
0.19719,0,12,-1
0.19719,0,12,1
0.19719,0,12,-1
0.19719,0,12,0
0.19719,0,12,-1
0.19719,0,12,0
0.19719,0,12,1
0.19719,0,12,2
0.18289,1,12,1
0.05243,0,12,-1
0.05243,0,12,0
0.05243,0,12,-1
0.05243,0,12,0
0.05243,0,12,-1
0.05243,0,12,3
0.05243,0,12,-1
0.05243,0,12,2
0.05243,0,12,0
0.05243,0,12,-1
0.23013000000000006,0,12,0
0.23013000000000006,0,12,1
0.05038,1,12,-1
0.05038,0,12,0
0.05038,0,12,1
0.05038,0,12,4
0.05038,0,12,-1
0.05038,0,12,0
0.05038,0,12,-1
0.1964,0,12,2
0.1964,0,12,-1
0.04881,0,12,2
0.04881,0,12,0
0.04881,0,12,-1
0.14755,0,12,2
0.14755,0,12,3
0.14755,0,12,-1
0.14755,0,12,1
0.14755,0,12,0
0.14755,0,12,-1
0.14755,0,12,0
0.14755,0,12,4
0.14755,0,12,2
0.14755,0,12,0
0.14755,0,12,-1
0.14755,0,12,1
0.14755,0,12,2
0.14755,0,12,0
0.14755,0,12,-1
0.11508,0,12,1
0.11508,0,12,3
0.11508,0,12,-1
0.11508,0,12,3
0.11508,0,12,0
0.11508,0,12,-1
0.14775,0,12,3
0.14775,0,12,-1
0.14775,0,12,3
0.04932,1,12,2
0.16547,0,12,1
0.14784,0,12,-1
0.14784,0,12,1
0.0486,1,12,2
0.08151,1,12,1
0.27856,0,12,0
0.27856,0,12,-1
0.27856,0,12,1
0.27856,0,12,2
0.27856,0,12,3
0.0656,1,12,4
0.08183,0,12,1
0.08183,0,12,-1
0.04718,0,12,0
0.04718,0,12,1
0.04718,0,12,3
0.04718,0,12,1
0.04718,0,12,-1
0.16466,1,12,0
0.23007,0,12,-1
0.0986,1,12,0
0.16393,1,12,-1
0.19711,1,12,0
0.21349,0,12,-1
0.21367,0,12,3
0.1315,1,12,2
0.1315,0,12,-1
0.1315,0,12,0
0.1315,0,12,-1
0.19711,0,12,0
0.19711,0,12,3
0.19711,0,12,-1
0.19711,0,12,2
0.19711,0,12,-1
0.19711,0,12,4
0.19711,0,12,3
0.19711,0,12,-1
0.19859,0,12,4
0.19859,0,12,3
0.19859,0,12,2
0.05109,1,12,1
0.31175,0,12,-1
0.31175,0,12,0
0.31175,0,12,-1
0.31175,0,12,2
0.31175,0,12,-1
0.11552,1,12,5
0.13138,1,12,-1
0.04939,0,13,2
0.04939,0,13,-1
0.04939,0,13,0
0.04939,0,13,2
0.04939,0,13,1
0.04939,0,13,2
0.04939,0,13,-1
0.04939,0,13,0
0.04939,0,13,2
0.04939,0,13,1
0.04939,0,13,2
0.21223000000000006,1,13,3
0.21223000000000006,0,13,-1
0.31261,0,13,4
0.31261,0,13,2
0.14758,1,13,1
0.19717,0,13,-1
0.19717,0,13,0
0.19717,0,13,-1
0.1972,0,13,0
0.1972,0,13,-1
0.1972,0,13,0
0.1972,0,13,-1
0.11475,0,13,4
0.11475,0,13,-1
0.11475,0,13,4
0.11475,0,13,-1
0.11475,0,13,0
0.11475,0,13,4
0.11475,0,13,-1
0.11475,0,13,1
0.11475,0,13,-1
0.08224,0,13,4
0.08152999999999999,0,13,-1
0.08152999999999999,0,13,3
0.08152999999999999,0,13,-1
0.08152999999999999,0,13,4
0.08152999999999999,0,13,-1
0.08152999999999999,0,13,3
0.08152999999999999,0,13,-1
0.08152999999999999,0,13,1
0.08152999999999999,0,13,-1
0.08152999999999999,0,13,1
0.08152999999999999,0,13,2
0.08152999999999999,0,13,3
0.08152999999999999,0,13,-1
0.08152999999999999,0,13,4
0.08152999999999999,0,13,-1
0.08226,1,13,5
0.27945,0,13,-1
0.049260000000000005,1,13,5
0.16418,1,13,-1
0.23003,0,13,0
0.23003,0,13,-1
0.23003,0,14,0
0.23003,0,14,2
0.23003,0,14,-1
0.23003,0,14,2
0.23003,0,14,-1
0.23003,0,14,0
0.23003,0,14,2
0.19447,1,14,1
0.19447,0,14,0
0.19447,0,14,-1
0.19447,0,14,0
0.19447,0,14,2
0.19447,0,14,-1
0.0493,1,14,0
0.0493,0,14,1
0.0493,0,14,-1
0.0493,0,14,0
0.0493,0,14,1
0.0493,0,14,2
0.0493,0,14,1
0.09848,1,14,2
0.21336,1,14,1
0.24631,0,14,2
0.24631,0,14,-1
0.24631,0,14,1
0.0977,0,14,0
0.0977,0,14,-1
0.21356,0,14,1
0.19711,1,14,0
0.2141,1,14,1
0.23148,0,14,2
0.23148,0,14,1
0.23148,0,14,3
0.23148,0,14,4
0.23148,0,14,-1
0.08249,0,14,4
0.08249,0,14,-1
0.08249,0,14,3
0.08249,0,14,1
0.08249,0,14,-1
0.08249,0,14,0
0.08249,0,14,-1
0.06612,0,14,0
0.06612,0,14,-1
0.06612,0,14,4
0.06612,0,14,-1
0.06612,0,14,4
0.06612,0,14,3
0.09848,1,14,4
0.09848,0,14,-1
0.09848,0,14,0
0.09848,0,14,4
0.09848,0,14,-1
0.1972,0,14,3
0.1972,0,14,2
0.1972,0,14,0
0.1972,0,14,-1
0.1972,0,14,1
0.1972,0,14,-1
0.1972,0,14,2
0.1972,0,14,-1
0.22978,0,14,4
0.22978,0,14,2
0.22978,0,14,3
0.22978,0,14,-1
0.22978,0,14,4
0.22978,0,14,3
0.22978,0,14,0
0.04874,0,14,2
0.04874,0,14,-1
0.04874,0,14,4
0.04874,0,14,-1
0.04874,0,14,4
0.21387,0,14,1
0.21387,0,14,-1
0.04948,0,14,4
0.04948,0,14,-1
0.04948,0,14,4
0.04948,0,14,-1
0.04948,0,14,0
0.04948,0,14,4
0.04948,0,14,2
0.04948,0,14,1
0.04948,0,14,-1
0.04948,0,14,1
0.04948,0,14,-1
0.04948,0,14,2
0.04948,0,14,0
0.04948,0,14,4
0.04948,0,14,3
0.04948,0,14,-1
0.04948,0,14,0
0.04948,0,14,-1
0.04948,0,14,0
0.04948,0,14,1
0.04948,0,14,-1
0.04948,0,14,3
0.04948,0,14,-1
0.04948,0,14,4
0.04948,0,14,3
0.04948,0,14,-1
0.04948,0,14,3
0.04948,0,14,1
0.04948,0,14,0
0.04948,0,14,-1
0.19728,1,14,0
0.21365,0,14,-1
0.21365,0,14,3
0.21365,0,14,-1
0.04898,0,14,0
0.04898,0,14,1
0.04898,0,14,-1
0.04898,0,14,5
0.4111,0,14,-1
0.08334,1,14,5
0.26276,0,14,-1
0.26276,0,15,3
0.26276,0,15,-1
0.26276,0,15,0
0.26276,0,15,1
0.0807,0,15,-1
0.0807,0,15,2
0.04913,1,15,1
0.0657,1,15,2
0.16399,0,15,4
0.16399,0,15,-1
0.14647000000000002,0,15,0
0.14647000000000002,0,15,2
0.14647000000000002,0,15,-1
0.0656,0,15,0
0.0656,0,15,2
0.0656,0,15,-1
0.0656,0,15,3
0.0656,0,15,-1
0.11502,0,15,3
0.11502,0,15,-1
0.11502,0,15,1
0.11502,0,15,-1
0.11502,0,15,4
0.11502,0,15,-1
0.11502,0,15,4
0.11502,0,15,-1
0.11502,0,15,0
0.11502,0,15,-1
0.11502,0,15,0
0.11502,0,15,-1
0.11502,0,15,2
0.11502,0,15,-1
0.11502,0,15,0
0.11502,0,15,2
0.11502,0,15,0
0.11502,0,15,-1
0.11502,0,15,2
0.11502,0,15,-1
0.11502,0,15,2
0.11502,0,15,-1
0.11502,0,15,1
0.11502,0,15,2
0.11502,0,15,3
0.08241,0,15,-1
0.08241,0,15,3
0.08241,0,15,-1
0.11557,0,15,2
0.11557,0,15,0
0.11557,0,15,-1
0.23076,0,15,0
0.23076,0,15,1
0.23076,0,15,2
0.13147,1,15,3
0.14764000000000002,1,15,4
0.18051,1,15,3
0.21362,0,15,2
0.21362,0,15,1
0.21362,0,15,0
0.21362,0,15,-1
0.21362,0,15,5
0.2959,0,15,-1
0.11478,1,15,5
0.14786,1,15,-1
0.26297,0,15,0
0.26297,0,15,-1
0.26297,0,15,4
0.26297,0,15,-1
0.06558,0,16,0
0.06558,0,16,1
0.06558,0,16,2
0.18112,0,16,-1
0.18112,0,16,1
0.18112,0,16,2
0.18112,0,16,1
0.18112,0,16,-1
0.18112,0,16,2
0.18112,0,16,-1
0.18112,0,16,5
0.18112,0,16,-1
0.18112,0,16,2
0.18112,0,16,-1
0.24615,0,16,1
0.24615,0,16,4
0.24615,0,16,-1
0.06467,0,16,2
0.06467,0,16,4
0.06467,0,16,-1
0.06467,0,16,3
0.06467,0,16,2
0.06467,0,16,0
0.09863,0,16,-1
0.08176,0,16,0
0.08176,0,16,-1
0.08176,0,16,1
0.08176,0,16,-1
0.16464,0,16,3
0.11642,0,16,0
0.11642,0,16,4
0.11642,0,16,-1
0.11642,0,16,2
0.11642,0,16,-1
0.11642,0,16,2
0.11642,0,16,-1
0.26288,0,16,1
0.26288,0,16,4
0.26288,0,16,-1
0.26288,0,16,2
0.26288,0,16,-1
0.04709,0,16,0
0.04709,0,16,-1
0.04709,0,16,0
0.04709,0,16,2
0.04709,0,16,-1
0.04709,0,16,5
0.04709,0,16,-1
0.14761,1,16,5
0.32822,0,16,-1
0.32822,0,17,3
0.32822,0,17,2
0.0976,1,17,3
0.14728,0,17,-1
0.14728,0,17,0
0.14728,0,17,-1
0.14728,0,17,3
0.14728,0,17,-1
0.14728,0,17,1
0.14728,0,17,2
0.14728,0,17,1
0.14728,0,17,-1
0.14728,0,17,4
0.14728,0,17,-1
0.13162,0,17,0
0.13162,0,17,3
0.04874,1,17,4
0.06543,1,17,-1
0.08191,0,17,4
0.08191,0,17,-1
